popularity,duration_ms,explicit,danceability,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
0.9633505,1.9445324,-0.29269093,-1.443128,0.47103408,0.7485982,-0.22544497,-1.0029697,2.054781,-0.18107189,-1.5229315,-0.092369795,-1.9200785,electronic
0.9633505,-0.70796764,-0.29269093,0.6486562,0.7491352,0.7485982,3.2650688,-0.068064675,-0.53781575,-0.05804704,0.00837715,0.4055456,0.25409395,electronic
0.33979943,-0.118677795,-0.29269093,0.5891999,1.5834384,-1.33583,0.11298135,-0.6327706,-0.53781575,-0.56420654,-0.8829034,-0.64020103,0.25409395,electronic
0.22976103,0.25861394,-0.29269093,0.8162152,-0.085168086,0.7485982,-0.44056872,1.2762108,-0.3863582,-0.42712167,-0.74981624,-1.2786419,0.25409395,electronic
1.0367094,-0.42786697,-0.29269093,1.5837431,-0.085168086,-1.33583,0.2231667,-0.98481643,-0.53003496,-0.78330797,1.5489615,0.20126987,0.25409395,electronic
1.0000299,0.101314075,-0.29269093,-0.24318989,1.0272362,0.7485982,0.0080430275,-1.0138644,1.82314,-0.11663034,-1.1127812,-0.37167072,0.25409395,electronic
0.33979943,-1.2620701,3.4165733,1.410779,-0.9194713,0.7485982,3.7635267,-0.55288535,-0.53767055,-0.06976372,0.24228786,1.3155457,0.25409395,electronic
-1.3107768,1.748322,-0.29269093,0.5027177,-1.1975725,0.7485982,-0.34350067,-0.99214387,1.9716278,0.9202937,0.31488073,0.36895823,0.25409395,electronic
-1.4208152,0.08452713,-0.29269093,0.26489228,-0.9194713,0.7485982,0.0080430275,-0.9881221,-0.5039605,-0.45641333,-1.5213183,0.10049545,0.25409395,electronic
-1.4574946,-0.5062208,-0.29269093,-0.5999282,-0.085168086,-1.33583,-0.20314558,-0.9815109,-0.25093734,0.8910019,0.33907843,-0.26712653,0.25409395,electronic
0.8899915,-0.46190718,-0.29269093,0.94053316,1.3053373,-1.33583,-0.5651831,0.48011312,-0.53781575,-0.5149966,-0.18923716,-0.84242314,0.25409395,electronic
0.55987626,1.7748717,-0.29269093,0.31353843,0.47103408,0.7485982,-0.38809952,-0.39036027,-0.3382482,-0.33924672,0.10516775,0.3007654,0.25409395,electronic
-1.4208152,0.12323776,3.4165733,1.0810663,-1.1975725,0.7485982,-0.34481242,-0.98930657,-0.537735,0.7914104,0.27051845,0.03142745,0.25409395,electronic
0.22976103,-0.45115998,-0.29269093,-0.681005,1.5834384,-1.33583,-0.53632504,0.1826096,-0.5009908,0.9495853,0.31488073,1.2300858,0.25409395,electronic
-1.4574946,1.6740242,-0.29269093,1.0972817,-0.085168086,-1.33583,-0.08771332,-1.0147845,0.8074835,0.9027186,1.9119263,-0.09650987,0.25409395,electronic
0.2664405,0.10544419,-0.29269093,0.77297413,-1.4756736,0.7485982,-0.38678777,-0.9704922,0.35311094,-0.07562206,1.4804014,-0.068606615,0.25409395,electronic
-1.4574946,2.6438255,-0.29269093,0.6270356,-1.4756736,0.7485982,-0.35924146,-0.8104463,1.6716825,0.2758776,1.1174366,-0.03491414,0.25409395,electronic
-1.4574946,-0.313282,-0.29269093,2.005343,0.47103408,0.7485982,-0.30021358,-0.9619528,-0.53636056,-1.0088537,2.2627923,0.5708774,0.25409395,electronic
1.0000299,0.4350693,-0.29269093,-0.037794806,-0.64137024,-1.33583,-0.5205843,0.8299554,-0.5317574,-0.40368837,-0.19730295,0.87474936,0.25409395,electronic
1.2567862,0.18580392,-0.29269093,1.6323892,-0.36326918,-1.33583,-0.06672558,-0.972145,2.2775126,-0.56947905,0.016442934,0.36845338,0.25409395,electronic
-0.21039264,-0.47404587,-0.29269093,0.85405093,-0.085168086,0.7485982,-0.36448836,1.6398262,-0.15768702,1.3831016,-0.6449597,-0.50771976,-1.9200785,electronic
0.9633505,-0.3745677,-0.29269093,1.5296918,-0.085168086,-1.33583,-0.18084614,-0.4096429,-0.5197299,0.82656044,1.8111027,0.36848676,0.25409395,electronic
1.0000299,-0.5353315,-0.29269093,0.15678951,1.0272362,0.7485982,4.5505643,-1.0040991,1.9300511,-0.6063865,-1.441466,1.3694334,0.25409395,electronic
-0.100354224,-0.5882459,3.4165733,1.7675176,1.3053373,-1.33583,3.1863651,-0.5033014,-0.53781575,-0.56772155,-0.6691574,-0.47167113,0.25409395,electronic
0.1564021,-0.23127171,-0.29269093,0.38380483,-1.1975725,0.7485982,-0.507467,0.105479054,-0.5377284,-0.748158,0.3834407,1.0400482,0.25409395,electronic
0.19308156,-0.37294674,-0.29269093,0.5675793,-0.36326918,-1.33583,-0.5297664,-0.9842655,0.08286318,-0.14006361,-0.74175036,0.8731675,0.25409395,electronic
-0.026995279,0.49631798,-0.29269093,-0.44858465,1.3053373,-1.33583,0.4317318,-0.9820618,0.4778407,1.0081686,-1.0885835,0.6372526,0.25409395,electronic
0.33979943,-0.40812677,-0.29269093,0.13516897,0.7491352,-1.33583,0.69407785,-0.9583717,-0.5375487,0.820702,0.39553964,-1.045689,0.25409395,electronic
0.7432737,-0.40979955,-0.29269093,-0.021579634,0.7491352,0.7485982,-0.5533775,-1.0139498,-0.537002,-0.0053220736,-0.49574077,0.87569183,0.25409395,electronic
-0.21039264,-0.2729504,-0.29269093,1.3026766,-1.1975725,-1.33583,-0.57698864,0.72527826,-0.5364704,-0.46812996,0.48829734,-0.4376759,0.25409395,electronic
0.8533121,-0.39498144,-0.29269093,-0.3621026,-0.085168086,-1.33583,2.4124444,-0.9757261,-0.5368565,0.4223358,-0.3303902,1.8412966,0.25409395,electronic
0.926671,-0.05432784,-0.29269093,0.7999997,-0.36326918,-1.33583,-0.32775995,-0.8826185,1.407374,-0.61048734,-0.6126962,0.302583,0.25409395,electronic
0.8899915,-0.51813006,3.4165733,1.3297021,1.3053373,-1.33583,0.8252509,-0.7550776,-0.53781575,-0.43298003,0.41167143,-0.9785397,0.25409395,electronic
-0.2470721,-1.2154692,-0.29269093,-0.048605245,1.0272362,0.7485982,0.101175785,-0.66031724,1.5024062,0.45748585,-1.3761322,1.7199227,0.25409395,electronic
0.33979943,-0.5000849,3.4165733,0.5189332,-1.4756736,0.7485982,-0.42876318,-0.9953668,-0.53772014,-0.415405,-0.68932205,0.87451416,0.25409395,electronic
0.55987626,-0.66192937,3.4165733,0.36758965,-0.36326918,-1.33583,4.248867,-0.8258725,-0.53781575,-0.5149966,0.36730915,1.048463,0.25409395,electronic
1.0367094,-0.38522607,3.4165733,-0.08103591,-1.1975725,0.7485982,-0.1441177,-0.8112727,-0.53781575,-0.6397789,-0.3303902,0.7102249,0.25409395,electronic
0.8533121,-0.71430343,-0.29269093,1.016205,-0.085168086,-1.33583,-0.43794525,-1.011399,-0.5060394,3.4042244,1.7062461,0.09965393,0.25409395,electronic
0.55987626,-0.33193418,-0.29269093,0.054092135,-0.085168086,-1.33583,0.12347527,-0.84432864,2.0577507,-0.2630885,-0.8627386,-0.6413453,0.25409395,electronic
0.046363667,0.80475956,-0.29269093,1.0053945,-0.085168086,-1.33583,-0.42876318,-0.85534734,0.46596164,-0.7879946,-1.4862316,0.033312336,0.25409395,electronic
-0.100354224,-0.55073434,-0.29269093,0.6108201,0.192933,-1.33583,0.17987965,-0.54462135,0.9678504,-0.37439677,-0.54413617,1.0403513,0.25409395,electronic
0.8166326,-0.09330494,-0.29269093,-0.43777436,0.47103408,-1.33583,-0.0968954,-0.84460413,-0.53781575,-0.46812996,-0.6691574,0.7036951,0.25409395,electronic
0.6332352,-0.38522607,-0.29269093,1.1026868,0.47103408,0.7485982,1.3237082,-0.26364577,-0.4154618,-0.43298003,0.39957252,1.3794973,0.25409395,electronic
0.7432737,-0.64428383,-0.29269093,-0.27562055,-1.4756736,-1.33583,-0.44056872,1.1825521,2.0755692,-0.60931563,-1.3684697,0.7545537,0.25409395,electronic
0.70659417,0.072284795,-0.29269093,0.04328202,-0.085168086,-1.33583,-0.47992066,-0.8575511,1.3242209,-0.09905532,-1.5217215,0.099990584,0.25409395,electronic
0.8166326,-0.61109483,-0.29269093,0.96755874,1.5834384,0.7485982,-0.15198807,-0.9815109,1.70138,1.0081686,0.30278194,0.30214542,0.25409395,electronic
0.4865173,0.28293577,-0.29269093,-0.2377845,0.7491352,-1.33583,1.5073504,-0.9898851,-0.53261864,0.16456942,0.22212304,1.9157835,0.25409395,electronic
1.0367094,-0.5209871,-0.29269093,1.4648305,-0.36326918,0.7485982,0.51043564,-0.9104406,-0.53169805,-0.5149966,-0.7982116,0.13304338,0.25409395,electronic
1.0367094,-0.67396444,-0.29269093,0.2919179,0.7491352,-1.33583,2.7928462,-0.4537175,-0.53781575,0.11770279,0.35117733,0.2437137,0.25409395,electronic
0.8533121,-0.82273763,-0.29269093,0.96755874,0.47103408,0.7485982,1.5467024,-0.7154105,-0.11017097,-0.8377904,-0.46751016,0.30349156,0.25409395,electronic
0.55987626,-0.45638552,-0.29269093,1.2432202,1.5834384,-1.33583,3.1207783,-0.9718695,-0.39140677,-0.25723013,0.31084782,-0.63929224,0.25409395,electronic
0.7799531,-0.3598532,-0.29269093,1.448615,0.7491352,0.7485982,1.9795734,-0.9484549,-0.53781575,-0.5993565,0.790768,-0.47560936,0.25409395,electronic
0.046363667,1.0056921,-0.29269093,0.5891999,-1.4756736,-1.33583,-0.6097819,0.5186784,-0.52157116,-0.5577624,1.427973,-0.10196243,0.25409395,electronic
-1.4574946,-0.24853237,-0.29269093,-0.2107589,-1.1975725,0.7485982,0.11035794,-0.5198294,-0.53781575,0.85585207,-0.51993847,0.30052966,0.25409395,electronic
0.8533121,-1.2825283,-0.29269093,0.14057434,-0.9194713,0.7485982,-0.21232769,-1.0111235,1.8558073,-0.23379688,-0.7256186,1.4120119,0.25409395,electronic
0.30311996,0.5123426,-0.29269093,-0.8377538,-0.9194713,0.7485982,0.65472597,0.79414475,-0.5351756,0.908577,-0.24569836,-1.4811335,0.25409395,electronic
0.3764789,-0.12399958,-0.29269093,1.0107995,1.0272362,0.7485982,-0.42876318,1.086139,-0.44426844,-0.7071497,0.6415491,-0.3052955,0.25409395,electronic
-1.4574946,-0.01687549,-0.29269093,0.17300501,0.192933,-1.33583,-0.49828485,-1.0102144,0.5906914,0.12941948,-1.5326104,-0.34706628,-1.9200785,electronic
0.119722605,-0.13850681,-0.29269093,1.5134764,1.0272362,0.7485982,-0.3972816,-0.8685697,-0.5284907,1.0843269,2.2587595,0.40271825,0.25409395,electronic
1.0733889,-0.54352516,-0.29269093,1.3134869,-0.085168086,-1.33583,-0.45762125,-0.47024548,-0.53781575,-0.82197297,1.9845192,-0.101121165,0.25409395,electronic
0.1564021,-0.034387797,-0.29269093,0.7999997,-1.4756736,0.7485982,-0.5271429,-0.7958466,-0.53781575,1.6525847,0.09306895,0.3690928,0.25409395,electronic
0.1564021,-0.3011803,-0.29269093,0.98377395,1.0272362,0.7485982,-0.27660242,-0.9005238,-0.5336284,-0.72706807,0.53669274,0.5357712,0.25409395,electronic
0.1564021,-0.25880587,-0.29269093,0.71351784,-0.9194713,0.7485982,-0.54944235,-0.69888246,-0.53779376,-0.6977764,1.3311825,-0.6409414,0.25409395,electronic
0.19308156,-0.08501509,-0.29269093,1.2648408,-1.4756736,0.7485982,-0.49172622,-0.29945642,-0.537806,-0.7786213,1.0690411,-0.20351134,0.25409395,electronic
0.1564021,-0.46645918,-0.29269093,0.005445975,-0.36326918,0.7485982,-0.39334643,-0.898871,-0.44129866,-0.450555,0.6657467,0.12345075,0.25409395,electronic
0.1564021,-0.5416525,-0.29269093,0.5351484,-0.36326918,-1.33583,-0.47598544,0.21291092,-0.53781575,4.195099,1.8917615,-0.23589107,0.25409395,electronic
0.009684194,0.094297305,-0.29269093,-0.36750767,-1.1975725,-1.33583,-0.38285255,0.075177744,1.1579145,0.6273773,-0.93936455,-1.073121,0.25409395,electronic
-0.21039264,0.784331,-0.29269093,1.0972817,1.0272362,-1.33583,0.04477141,0.06691378,-0.5363992,-0.32167178,-0.49977377,0.099081784,0.25409395,electronic
-0.28375158,-1.0217681,-0.29269093,1.2053841,1.0272362,-1.33583,3.147013,-0.97242045,-0.51566136,1.1019018,-0.12874295,-1.4819747,0.25409395,electronic
-0.28375158,-0.010850548,-0.29269093,0.68108684,-0.9194713,-1.33583,0.7990163,1.5599409,-0.32726008,-0.45641333,0.31084782,-0.8724807,0.25409395,electronic
-0.21039264,-0.7237331,-0.29269093,0.63784605,-1.4756736,-1.33583,-0.06541393,1.2541734,-0.53780407,-0.5601057,-1.1450446,-0.36749727,0.25409395,electronic
-0.21039264,0.12891483,-0.29269093,0.5027177,1.3053373,0.7485982,-0.39334643,-0.65480787,1.3212512,-0.5442882,-0.8627386,0.13368306,0.25409395,electronic
0.7799531,-0.031034848,-0.29269093,0.1027383,-1.1975725,0.7485982,-0.20708074,-0.77959406,-0.53780836,-0.58998317,0.056772444,1.0451641,0.25409395,electronic
0.6332352,-0.51222354,3.4165733,0.9729638,-1.1975725,0.7485982,-0.4995966,-1.0017576,-0.5377786,1.230785,1.3513472,0.19928405,0.25409395,electronic
-0.17371316,-0.068020895,-0.29269093,-0.0702258,-0.9194713,0.7485982,-0.5651831,0.37268135,2.2596939,-0.16935521,-1.120847,-0.37099767,0.25409395,electronic
-0.17371316,0.3105291,-0.29269093,-0.61073846,-0.9194713,0.7485982,-0.52451944,-1.006165,1.8558073,-0.53257155,0.37134203,0.42977947,0.25409395,electronic
-0.2470721,-0.63821447,-0.29269093,0.6594663,-1.4756736,-1.33583,-0.12968872,-0.94983226,-0.5377928,0.58051074,-0.30215958,-1.3789451,0.25409395,electronic
0.926671,-0.36146677,-0.29269093,1.3513227,1.5834384,0.7485982,-0.36186492,-0.83193266,-0.4653537,-0.12834693,1.1496999,0.2000244,0.25409395,electronic
0.59655577,0.36339173,-0.29269093,0.04328202,0.192933,-1.33583,-0.42220452,-0.14794993,2.0013254,-0.49742162,0.11323365,-1.0791123,0.25409395,electronic
0.55987626,-0.4518409,-0.29269093,1.2648408,1.5834384,-1.33583,-0.40908715,-0.2553818,-0.27172565,0.29931095,1.4037755,-0.7419179,0.25409395,electronic
0.083043136,-0.53516126,-0.29269093,-0.5188512,-1.4756736,0.7485982,-0.41433415,-0.9943751,-0.41605577,-0.71417975,-1.4862316,0.712211,0.25409395,electronic
0.4131584,0.041109044,-0.29269093,0.5513639,-1.1975725,0.7485982,0.20217904,-1.0098013,1.2470074,2.6660752,-0.71351975,1.0430435,0.25409395,electronic
0.8166326,-0.20241268,-0.29269093,0.85405093,-1.4756736,-1.33583,-0.42482796,-0.88950515,2.1230853,-0.38611335,-1.2216706,0.16798133,0.25409395,electronic
-0.17371316,0.20655075,-0.29269093,0.96755874,0.192933,-1.33583,-0.3972816,0.68120354,1.9745976,0.11184446,0.5649232,-0.4380796,0.25409395,electronic
0.70659417,-0.5657819,-0.29269093,0.6270356,-1.4756736,0.7485982,-0.3356303,-0.9980389,-0.53765893,-0.14006361,-0.38685137,-0.6389219,0.25409395,electronic
0.8533121,-0.34534597,-0.29269093,0.3621843,0.7491352,0.7485982,-0.51796085,-0.9917031,-0.23490068,-0.27480516,-1.0966493,0.06565843,0.25409395,electronic
0.6699147,-0.16365764,-0.29269093,0.6486562,0.47103408,-1.33583,-0.57961214,-0.335267,1.8290794,0.29931095,-0.7256186,-0.8774284,0.25409395,electronic
0.33979943,0.21874866,-0.29269093,0.28110746,-0.9194713,-1.33583,0.65472597,-1.0083688,0.14522804,-0.12248868,-0.06824886,1.0464096,0.25409395,electronic
-0.28375158,-0.72904754,-0.29269093,-0.5674974,0.7491352,0.7485982,1.3630602,1.160515,1.0955498,1.0550352,0.7867351,-0.09597137,-1.9200785,electronic
0.8533121,-0.5396763,-0.29269093,0.1027383,-0.085168086,-1.33583,-0.040491026,-0.99217147,-0.53781575,1.0023103,-0.7256186,0.20362596,0.25409395,electronic
0.59655577,0.7990381,-0.29269093,0.5297433,0.47103408,0.7485982,-0.22413322,-0.4592268,1.6865312,0.041544553,-0.49170786,0.032167796,0.25409395,electronic
0.2664405,-0.21084316,-0.29269093,0.5513639,0.7491352,0.7485982,-0.1598585,-0.9614019,-0.53780174,-0.03461377,-1.1369787,-0.63946044,0.25409395,electronic
0.5231968,1.6043377,-0.29269093,0.9729638,1.3053373,-1.33583,-0.120506555,-1.0011516,1.0064571,-0.6966047,-0.911134,0.20089956,0.25409395,electronic
0.3764789,-0.06695506,-0.29269093,1.151333,0.47103408,-1.33583,-0.35005933,-0.81320095,-0.50306964,-0.4915633,-1.0159904,0.1493343,0.25409395,electronic
-0.35711053,-0.021360891,-0.29269093,4.091781e-05,-1.4756736,-1.33583,-0.5730534,-1.012005,0.020498278,0.51606905,-0.32232428,-0.808024,0.25409395,electronic
0.6699147,-0.640583,-0.29269093,1.448615,-0.36326918,0.7485982,0.07362947,-1.0053662,1.2588863,-0.91219115,1.4481378,0.30312178,0.25409395,electronic
0.70659417,-0.37826112,-0.29269093,0.10814335,-0.64137024,0.7485982,-0.5743652,-0.9616773,-0.53761023,-0.46812996,-0.6691574,-0.5719746,0.25409395,electronic
0.046363667,-0.32422167,-0.29269093,0.9189126,0.192933,0.7485982,-0.48910275,-0.5694133,2.1765409,-0.21622185,0.13743123,-0.70876414,0.25409395,electronic
0.6332352,-0.65286976,-0.29269093,0.84324086,-1.4756736,-1.33583,-0.39859334,-0.98619384,-0.53775454,1.7638929,-0.120677054,0.032874756,0.25409395,electronic
0.083043136,-0.32519126,3.4165733,0.98377395,-0.085168086,-1.33583,1.7696966,-0.9902983,-0.5376197,-0.5032799,0.46813264,0.88299614,0.25409395,electronic
0.1564021,-0.31690884,-0.29269093,1.4053739,1.5834384,-1.33583,1.743462,-1.0067987,-0.5363012,0.74454385,-0.19327006,0.3673764,0.25409395,electronic
0.8533121,-0.8051587,-0.29269093,-0.010769197,1.3053373,-1.33583,0.40549725,-0.8790374,-0.53758705,-0.83017457,0.50442916,0.16347095,0.25409395,electronic
0.046363667,-0.26901275,-0.29269093,0.5351484,0.47103408,-1.33583,-0.34612414,-0.98288816,-0.5377026,0.17042775,-0.5481691,0.13317795,0.25409395,electronic
0.55987626,-0.5648937,-0.29269093,0.9026971,1.0272362,0.7485982,-0.2779142,-0.5942053,-0.53781575,0.7386854,0.9440198,-0.63925856,0.25409395,electronic
0.4131584,-0.14011298,3.4165733,0.59460497,-1.4756736,0.7485982,-0.14542946,-0.99938864,-0.53763723,-0.4798466,-1.3612105,0.8782166,0.25409395,electronic
0.1564021,0.8014066,-0.29269093,-1.3350255,-0.085168086,0.7485982,-0.43663356,0.61233705,-0.53754073,0.85585207,-0.6126962,-0.71377915,0.25409395,electronic
0.8533121,-0.16132611,-0.29269093,0.5513639,0.47103408,-1.33583,-0.5297664,-0.8922598,2.1587224,0.35789418,-1.3676631,0.031764112,0.25409395,electronic
0.1564021,0.21761622,-0.29269093,1.5080713,1.5834384,-1.33583,-0.17297576,-0.68510914,-0.5081182,-0.8612237,0.72624105,0.10009151,0.25409395,electronic
0.1564021,-0.4382885,-0.29269093,-0.9836923,0.7491352,-1.33583,-0.50222003,-0.70163715,-0.53781575,0.46920234,-0.30619246,-1.0664566,0.25409395,electronic
0.119722605,-0.35167438,-0.29269093,1.8053533,-0.9194713,0.7485982,0.027718922,-1.0098839,-0.029987535,-0.57182235,0.6939774,0.06508629,0.25409395,electronic
-1.3474562,-0.39942244,-0.29269093,0.04328202,0.7491352,0.7485982,1.6254061,-0.7823487,-0.5377893,-0.27480516,-0.68932205,0.20063044,0.25409395,electronic
0.083043136,0.30075896,-0.29269093,0.78918964,1.5834384,-1.33583,-0.3041488,-0.5253387,-0.5162553,0.7386854,1.8635311,-0.069010556,0.25409395,electronic
0.119722605,-0.0018205331,-0.29269093,1.2810559,-1.4756736,0.7485982,-0.4012168,-0.9137462,-0.53775334,-0.43298003,2.0813098,0.13327911,0.25409395,electronic
0.119722605,-0.02669008,-0.29269093,0.5135281,0.192933,-1.33583,-0.43269834,0.59856373,-0.5377365,3.1230247,0.46409974,0.1337167,0.25409395,electronic
0.119722605,-0.2889084,-0.29269093,0.729733,-0.9194713,0.7485982,-0.52583116,-0.5611493,-0.53778994,0.820702,0.71010923,0.6379259,0.25409395,electronic
0.119722605,-0.45964226,-0.29269093,0.47028702,1.0272362,0.7485982,-0.39859334,-0.98591834,-0.5377979,0.08841118,0.93998694,0.56818515,0.25409395,electronic
0.44983786,-0.42154595,-0.29269093,-0.3621026,0.192933,-1.33583,-0.19921038,-1.0099114,0.39468753,0.621519,-0.71351975,0.7022478,0.25409395,electronic
-0.28375158,0.014537116,-0.29269093,1.2756509,1.5834384,-1.33583,4.130811,-0.026744774,-0.53779745,1.0257435,0.13339834,-0.1399298,0.25409395,electronic
-0.32043105,-0.18538147,-0.29269093,0.8054048,1.5834384,0.7485982,-0.48123235,-0.86636597,0.7451187,2.5313337,0.8310974,0.50393,0.25409395,electronic
-0.28375158,-0.4014875,-0.29269093,0.9729638,-1.1975725,-1.33583,-0.239874,-0.2002885,-0.5378049,1.8517677,1.4925003,1.1403514,0.25409395,electronic
0.59655577,-0.2908106,-0.29269093,0.7081125,-1.4756736,0.7485982,-0.41039893,-1.0143988,-0.53781575,0.13527772,1.8393333,-0.30509365,0.25409395,electronic
0.7432737,-0.33380678,-0.29269093,0.5027177,-0.9194713,-1.33583,-0.48123235,-0.44820815,-0.537716,-0.40368837,-0.68528914,-0.8100098,0.25409395,electronic
0.1564021,-0.7503791,-0.29269093,-0.42155904,1.5834384,-1.33583,1.2187698,-1.0154641,-0.49891192,1.834193,0.31084782,2.0522363,0.25409395,electronic
-0.2470721,-0.29579192,-0.29269093,0.69730234,1.5834384,-1.33583,0.70719516,0.4911318,-0.53736436,-0.39783004,0.24228786,0.7052102,0.25409395,electronic
0.33979943,-0.58062965,3.4165733,0.77297413,-0.085168086,-1.33583,-0.34612414,-0.8300044,-0.53781575,-0.29823843,-0.4433126,-0.6386189,0.25409395,electronic
0.44983786,-0.19742396,3.4165733,0.8324304,1.5834384,0.7485982,0.5235529,-0.98481643,-0.53781575,2.9121249,0.097101845,1.7149414,0.25409395,electronic
-0.2470721,0.75171936,-0.29269093,-0.5620923,-1.1975725,0.7485982,-0.52845466,1.0475737,-0.3513151,-0.4915633,-0.22956656,-0.6402683,0.25409395,electronic
0.44983786,0.1247699,-0.29269093,0.11895379,-0.9194713,0.7485982,-0.4353218,0.42501992,-0.53767973,-0.26894683,-0.28602776,1.2151413,0.25409395,electronic
-0.35711053,-0.44942057,-0.29269093,-0.55128205,-0.64137024,0.7485982,-0.47336197,-0.69612783,1.968658,1.21321,-1.5249479,-0.64932245,0.25409395,electronic
-0.39379,-0.0474147,-0.29269093,-0.254,1.0272362,-1.33583,-0.19396347,-1.0127487,-0.53457874,-0.43298003,0.53669274,-0.6405377,0.25409395,electronic
0.5231968,-0.37853497,3.4165733,0.61622554,-1.1975725,-1.33583,2.451796,-0.95864713,1.9627185,-0.912777,-1.1329458,1.3793293,-1.9200785,electronic
-0.2470721,-0.8136558,-0.29269093,0.7999997,0.7491352,0.7485982,-0.48123235,-0.98938924,1.8795654,-0.5091382,-0.7740139,-0.5735228,0.25409395,electronic
0.59655577,0.343163,-0.29269093,0.50812274,-1.4756736,0.7485982,-0.56780654,0.95666987,-0.3813096,-0.59584147,-1.189407,0.099553004,0.25409395,electronic
0.59655577,-0.22262658,3.4165733,0.19462556,0.7491352,-1.33583,-0.47860888,-0.98619384,-0.53781575,-0.73585546,0.32294664,0.36875638,0.25409395,electronic
0.2664405,0.16742562,-0.29269093,0.6108201,-1.1975725,0.7485982,0.64160866,-1.0049255,0.79560447,-0.6204465,-1.1732752,-0.37069464,0.25409395,electronic
0.70659417,-0.3970687,-0.29269093,0.75135356,1.0272362,0.7485982,-0.10476582,-1.0016199,-0.5377963,-0.5442882,1.859498,1.0432793,0.25409395,electronic
0.33979943,-0.5480624,-0.29269093,1.5513123,1.0272362,0.7485982,1.743462,-1.0033554,-0.5364437,0.4340525,-0.33442307,0.8408553,0.25409395,electronic
0.6699147,-0.45924258,-0.29269093,0.005445975,0.47103408,0.7485982,-0.41433415,-0.82669884,-0.49891192,0.85585207,-0.38281837,1.545469,0.25409395,electronic
0.8899915,-0.31669417,3.4165733,1.3242971,-1.4756736,0.7485982,-0.30021358,-1.0138203,2.0132043,-0.7346839,0.81899875,0.26835206,0.25409395,electronic
0.3764789,-0.6156098,3.4165733,0.85405093,1.3053373,-1.33583,3.5930016,-0.9682885,-0.53775454,-0.3685384,0.63348335,0.7064218,0.25409395,electronic
0.8166326,-0.22250816,-0.29269093,2.178307,1.0272362,-1.33583,2.451796,-0.9663603,-0.537729,0.5629356,0.31084782,0.3018763,0.25409395,electronic
0.7432737,-0.5104546,-0.29269093,1.0378251,-0.085168086,-1.33583,-0.5087787,-0.99919575,-0.5377427,-0.09319699,-0.14084175,0.098576665,0.25409395,electronic
0.59655577,-0.694245,-0.29269093,0.048687078,-0.36326918,0.7485982,0.16938582,-1.0142115,1.0361546,-0.22793853,-1.3753257,1.3779827,0.25409395,electronic
0.59655577,-0.43526122,-0.29269093,1.7945431,-0.36326918,-1.33583,2.0582771,-1.0123355,0.6530562,-0.76749045,-1.2841811,0.2704051,0.25409395,electronic
0.083043136,-0.36549327,-0.29269093,1.016205,1.5834384,-1.33583,1.5598197,-0.23058982,-0.53781575,-0.5032799,0.66171384,-0.9774288,0.25409395,electronic
0.55987626,0.88115203,-0.29269093,1.9566969,0.7491352,0.7485982,0.41861445,0.6839582,2.1557527,-0.6438798,-0.20940186,-0.37086308,0.25409395,electronic
-1.4574946,-0.58655095,3.4165733,0.24327172,0.7491352,0.7485982,0.24415444,-0.97489965,-0.5364853,0.7914104,-0.5239714,1.0440872,0.25409395,electronic
-1.3474562,-0.725702,-0.29269093,0.724328,-0.36326918,-1.33583,2.7666116,0.70048624,-0.20817287,-0.03461377,-0.47154316,0.94570225,0.25409395,electronic
0.009684194,0.15844741,-0.29269093,-0.7350564,1.5834384,-1.33583,-0.3356303,-0.023990063,0.3174738,0.053261142,-1.4692934,-0.162683,0.25409395,electronic
-1.3107768,-0.4971834,-0.29269093,-0.848564,0.192933,-1.33583,0.87772006,-1.0004354,0.085832894,-0.03461377,-1.2740989,1.2139632,0.25409395,electronic
0.046363667,-0.34377682,-0.29269093,0.9891793,0.47103408,0.7485982,-0.08115467,-0.6713359,-0.536019,-0.5501465,2.0490465,1.748028,0.25409395,electronic
0.083043136,0.36312526,-0.29269093,0.25408185,-1.4756736,0.7485982,-0.51796085,-0.23885378,-0.5374831,-0.5091382,-0.9151669,0.53789186,-1.9200785,electronic
0.046363667,-0.85153,3.4165733,1.2810559,1.0272362,0.7485982,4.6030335,-0.9605754,-0.5241846,-0.19278859,-0.2658631,1.3802379,0.25409395,electronic
-1.3107768,-0.30935913,-0.29269093,0.064902574,1.0272362,-1.33583,-0.43794525,-1.0118396,0.56099385,0.9495853,-0.911134,0.23439018,0.25409395,electronic
0.046363667,-0.106923975,-0.29269093,0.99998945,1.5834384,0.7485982,-0.46549162,-0.911267,-0.5350123,-0.19864693,0.508462,0.19935133,0.25409395,electronic
-1.4574946,-0.039620765,-0.29269093,0.5459588,1.5834384,-1.33583,-0.45499775,-0.9989203,0.23729047,-0.7153514,0.27455133,-0.37173826,0.25409395,electronic
0.046363667,-0.30057338,-0.29269093,0.7459485,-1.1975725,-1.33583,-0.17035231,-0.33802164,-0.5378063,-0.6655556,1.4884675,-0.77574515,0.25409395,electronic
-1.3474562,-0.68129206,-0.29269093,0.86486137,1.0272362,0.7485982,-0.20839249,-0.33802164,-0.53739107,0.4633441,0.48829734,0.2002265,0.25409395,electronic
